"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1924429094424617044","Mon May 19 11:37:04 +0000 2025","0","Para aktor hanya memainkan pengalihan issue Ijazah Palsu dan Pemakzulan Gibran dari narasi sampah #KaburAjaDulu dan menciptakan kebohongan yg keberlanjutan https://t.co/HgQPuLRorM","1924429094424617044","https://pbs.twimg.com/media/GrTyC60XQAAo5Gg.jpg","","in","","0","0","0","https://x.com/undefined/status/1924429094424617044","1292308075995488256",
"1924425108522979616","Mon May 19 11:33:13 +0000 2025","0","@yulanda_martha #KaburAjaDulu","1924428121731944809","","yulanda_martha","qme","","0","0","0","https://x.com/undefined/status/1924428121731944809","1566058538908385281",
"1924346327380685250","Mon May 19 11:32:37 +0000 2025","0","@hrdbacot Masi mencari peruntungan #KaburAjaDulu japanese speaker N2 non tech min. Sebenernya udh 2x kabur eh balik lg balik lg","1924427973316554891","","hrdbacot","in","","0","0","0","https://x.com/undefined/status/1924427973316554891","154049422",
"1924280096325787832","Mon May 19 11:19:29 +0000 2025","0","@AlexHardy8409 @yo2thok yg ada kalau indo diserang org kaya lu #KaburAjaDulu ke spore","1924424668083335410","","AlexHardy8409","in","","0","0","0","https://x.com/undefined/status/1924424668083335410","1754448095172247552",
"1913963602442330515","Mon May 19 05:54:51 +0000 2025","0","@kmjiwonz Wah parah nih masa udah bosen sih dinegara sendiri? Mau #kaburajadulu ya? Bagus tuh Swiss! Gas lah langsung kesana.","1924342969735454785","","kmjiwonz","in","","0","0","0","https://x.com/undefined/status/1924342969735454785","1587719697692495872",
"1924333282667418089","Mon May 19 05:16:21 +0000 2025","112","Meski Bli Surya sudah #KaburAjaDulu sejak dulu tapi ia rencana balik ke Indonesia dan buka usaha di sektor pariwisata ciptakan lapangan kerja untuk anak bangsa 🇮🇩 Hari ini di Los Angeles saya bertemu dengan Bli Surya Diaspora asal Denpasar yang sudah 20 tahun merantau ke https://t.co/8CtJUloQHl","1924333282667418089","https://pbs.twimg.com/media/GrSa6oFW0AAEbca.jpg","","in","","0","19","11","https://x.com/undefined/status/1924333282667418089","132041617",
"1924015911905722559","Mon May 19 04:44:55 +0000 2025","0","@tanyarlfes #kaburajadulu si fix","1924325371979473049","","tanyarlfes","es","","0","0","0","https://x.com/undefined/status/1924325371979473049","1573161436494249984",
"1924324148396048644","Mon May 19 04:40:03 +0000 2025","0","https://t.co/w7PYzzBS87 Asiampo Agen Slot88 Paling Gampang Wede Hingga Jutaan Rupiah #viralterbaru #indonesia #indoviralterbaru #IndonesiaKuat #KaburAjaDulu #slotgacor #SLOT24BET #slotpg #asiampo #daftarasiampo #jackpotcrashcourse #viralvideo #viralvideo https://t.co/Dj3P9fzFoX","1924324148396048644","https://pbs.twimg.com/media/GrSSi9CXAAEavwS.jpg","","in","","0","0","0","https://x.com/undefined/status/1924324148396048644","1829818893877309440",
"1924323938546680107","Mon May 19 04:39:13 +0000 2025","0","https://t.co/w7PYzzBS87 Asiampo Agen Sabung Ayam Online Terpercaya Di Indonesia #viralterbaru #indonesia #indoviralterbaru #IndonesiaKuat #KaburAjaDulu #slotgacor #SLOT24BET #slotpg #asiampo #daftarasiampo #jackpotcrashcourse #viralvideo #viralvideo https://t.co/N3AlQXjkIb","1924323938546680107","https://pbs.twimg.com/media/GrSSVEnXwAA5y3t.jpg","","in","","0","0","0","https://x.com/undefined/status/1924323938546680107","1829818893877309440",
"1924323724444242408","Mon May 19 04:38:22 +0000 2025","0","https://t.co/w7PYzzBS87 Asiampo Agen Slot777 Minimal Deposit Cuma 25 Ribu #viralterbaru #indonesia #indoviralterbaru #IndonesiaKuat #KaburAjaDulu #slotgacor #SLOT24BET #slotpg #asiampo #daftarasiampo #jackpotcrashcourse #viralvideo #viralvideo https://t.co/gbmnruMjWs","1924323724444242408","https://pbs.twimg.com/media/GrSSHDNW0AAw6cc.jpg","","in","","0","0","0","https://x.com/undefined/status/1924323724444242408","1829818893877309440",
"1924323310067937538","Mon May 19 04:36:43 +0000 2025","0","https://t.co/w7PYzzBS87 Asiampo Agen Slot88 Paling Gampang Jackpot #viralterbaru #indonesia #indoviralterbaru #IndonesiaKuat #KaburAjaDulu #slotgacor #SLOT24BET #slotpg #asiampo #daftarasiampo #jackpotcrashcourse #viralvideo #viralvideo https://t.co/nsUMTyYCBy","1924323310067937538","https://pbs.twimg.com/media/GrSRuwwW8AA6wGP.jpg","","tl","","0","0","0","https://x.com/undefined/status/1924323310067937538","1829818893877309440",
"1924320936381272300","Mon May 19 04:27:18 +0000 2025","0","Kenalan dengan Tutor Scholars yuk Mr Akmal awardee beasiswa LPDP Luar Negeri. University of Sydney. Band IELTS 7.0. Beliau background hukum loh Siapa yang ingin ikut jejak Mr Akmal? #LPDP #IELTS #TOEFL #scholarships #beasiswa #study_abroad #kaburajadulu #AAS #Australia https://t.co/KN9CTpBT3g","1924320936381272300","https://pbs.twimg.com/media/GrSPsWxX0AALfsm.jpg","","in","","0","0","0","https://x.com/undefined/status/1924320936381272300","1291214239655329792",
"1924311107185082762","Mon May 19 04:12:14 +0000 2025","0","@_whitegloves Eca mah pioneernya #KaburAjaDulu ga sih ","1924317146529858018","","_whitegloves","in","","0","0","0","https://x.com/undefined/status/1924317146529858018","1057821098824200193",
"1924314532597600683","Mon May 19 04:01:51 +0000 2025","0","Menghilang #kaburAjaDulu","1924314532597600683","","","in","","0","0","0","https://x.com/undefined/status/1924314532597600683","1646214995615809538",
"1924108783250551289","Mon May 19 03:22:44 +0000 2025","0","@bigdippev #kaburajadulu","1924304689216262358","","bigdippev","qme","","0","0","0","https://x.com/undefined/status/1924304689216262358","1473979486962012160",
"1924301526899552581","Mon May 19 03:10:10 +0000 2025","2","#beasiswa #kuliah #scholarship #china #zonauang #belajar #universitas #programbahasa #kaburajadulu #tiongkok #kuliahdichina #agen","1924301526899552581","","","qht","","0","0","2","https://x.com/undefined/status/1924301526899552581","1875482146217086976",
"1924295476146491802","Mon May 19 02:46:07 +0000 2025","0","ES ... #KaburAjaDulu wkwkwk","1924295476146491802","","","in","","0","0","0","https://x.com/undefined/status/1924295476146491802","1595795838072107008",
"1924295387034386720","Mon May 19 02:45:46 +0000 2025","1","sebelum #KaburAjaDulu penasaran sih pengen nyoba kerja di sini. just for the sake of agar bisa ngetweet oh gini doang ternyata scbd tu ","1924295387034386720","","","in","","0","0","0","https://x.com/undefined/status/1924295387034386720","132435339",
"1924293847368290416","Mon May 19 02:39:39 +0000 2025","0","#KaburAjaDulu","1924293847368290416","","","qht","","0","0","0","https://x.com/undefined/status/1924293847368290416","1365147429121585154",
"1924108412490789249","Mon May 19 02:29:32 +0000 2025","0","@akkaaaa_ #kaburajadulu kah? btw youreeee so cool!! good job","1924291299689353341","","akkaaaa_","en","","0","1","0","https://x.com/undefined/status/1924291299689353341","1609380787685847040",
"1924285130946007261","Mon May 19 02:27:49 +0000 2025","0","@notkehoo nangis dipojokan mungkin memang pertanda kaburajadulu","1924290869982794001","","notkehoo","in","","0","0","0","https://x.com/undefined/status/1924290869982794001","1412724004549394444",
"1924287255683952789","Mon May 19 02:13:27 +0000 2025","0","Nganter CS urus pasport katanya mau #KaburAjaDulu ke 🇯🇵 https://t.co/qIM0mOr1bp","1924287255683952789","https://pbs.twimg.com/media/GrRxDVSWcAEXGv4.jpg","","in","","0","0","0","https://x.com/undefined/status/1924287255683952789","110382194",
"1924275254584905859","Mon May 19 01:25:46 +0000 2025","2","Info2 yang kamu perlu ketahui kalau mau kuliah di China 🇨🇳 #china #tiongkok #kuliah #beasiswa #scholarship #zonauang #agen #zonabelajar #kaburajadulu #program #belajar #travel #university #universitas","1924275254584905859","","","in","","1","1","2","https://x.com/undefined/status/1924275254584905859","1875482146217086976",
"1924271611299217683","Mon May 19 01:11:18 +0000 2025","5","wajar bgt astagaa indo yg cuma gini aja pada rame2 ngetweet #kaburajadulu gimana mereka yg rumahnya diratain gitu ya anying WAJAR mereka reaksinya gitu manusia2 indo yg ekonominya dijepit sistem GAUSAH TERSINGGUNG yg harusnya tersinggung tuh para anu iykyk","1924271611299217683","","","in","","0","0","1","https://x.com/undefined/status/1924271611299217683","1253315068055285761",
"1924099010144375153","Sun May 18 23:38:58 +0000 2025","4","@multabolot Ke negaea yang lebih korup lagi . 11/12 sama wni kaburajadulu ke kamboja (kamboja lebih korup dari indo)","1924248377161887808","","multabolot","in","","0","0","0","https://x.com/undefined/status/1924248377161887808","1503606175631175680",
"1923978462257373462","Sun May 18 23:13:14 +0000 2025","2","@Outstandjing Kondisi berbisnis di Indonesia kurang mendukung. Kalau mau meningkatkan RND harus dimulai dari usaha skala besar bukan UMKM dan sektor informal yang merajalela kayak sekarang. Kalau usaha skala besar dan RNDnya meningkat tenaga ahli gak tertarik kaburajadulu ke luar negeri","1924241901311684987","","Outstandjing","in","","0","0","0","https://x.com/undefined/status/1924241901311684987","2281569300",
"1924197823400308780","Sun May 18 21:37:45 +0000 2025","0","kaburajadulu untuk nyata","1924217873259778513","","notyourmcr","in","","0","0","0","https://x.com/undefined/status/1924217873259778513","1726676646911221760",
"1924203960271024567","Sun May 18 20:42:28 +0000 2025","36","Tatacwan model super tobrud https://t.co/V4jDm4nnnz https://t.co/mNtwzWb0W1 https://t.co/oOUXjSulMJ https://t.co/uy4TRTl2EU Grup #KaburAjaDulu Malam Minggu Ngontrak Menteri Tidur https://t.co/tpSthnaPA3 https://t.co/wBaUuL8YBX","1924203960271024567","https://pbs.twimg.com/media/GrQlHKRWIAAxlYK.png","","in","","0","1","10","https://x.com/undefined/status/1924203960271024567","1669864498105319424",
"1924064950517117136","Sun May 18 17:21:52 +0000 2025","1","@fioslofi Kenapa ngga kita nya aja yang ke Jepang? #KaburAjaDulu","1924153478605324548","","fioslofi","in","","0","0","0","https://x.com/undefined/status/1924153478605324548","1762298380980793344",
"1924132608503582984","Sun May 18 16:09:25 +0000 2025","0","#KaburAjaDulu https://t.co/rFnQ0LRDTa","1924135244460163116","https://pbs.twimg.com/tweet_video_thumb/GrPmzThX0AAq_0e.jpg","avoidrant","qme","","0","0","0","https://x.com/undefined/status/1924135244460163116","917660779",
"1924122973063328146","Sun May 18 16:00:11 +0000 2025","0","@ireneitsmygirl #kaburajadulu ","1924132919821705554","","ireneitsmygirl","qme","","0","1","0","https://x.com/undefined/status/1924132919821705554","3433198873",
"1923679327222366519","Sun May 18 15:48:53 +0000 2025","17","@kegblgnunfaedh Kalo ada yang bilang jiwa nasionalisnya dipertanyakan lu tanya dulu noh sama pejabat korup. Mungkin bapak itu salah satu dari banyaknya orang yang udah muak sama kepastian hukum di sini. Ga heran kemaren banyak hashtag kaburajadulu kan.","1924130074787471739","","kegblgnunfaedh","in","","0","1","0","https://x.com/undefined/status/1924130074787471739","351440985",
"1924082588962246864","Sun May 18 13:57:32 +0000 2025","0","@staydoongi Yahh ga jadi #KaburAjaDulu wkwkwkw","1924102055242953007","","staydoongi","in","","0","0","0","https://x.com/undefined/status/1924102055242953007","1028664609207504896",
"1924099580314206622","Sun May 18 13:47:42 +0000 2025","42","#KaburAjaDulu eh... https://t.co/6JjmJs2KVJ","1924099580314206622","https://pbs.twimg.com/ext_tw_video_thumb/1924099533601943552/pu/img/dQ0H7aR_iya_Bmbw.jpg","","und","","2","2","17","https://x.com/undefined/status/1924099580314206622","1708495620376571904",
"1924098461076725996","Sun May 18 13:43:15 +0000 2025","0","Pagi habis nganter kakakku ke bandara siangnya happy habis naik gondola terus skrng udah di Rumah sedih mau nyusul Kakak huhu beliau berhasil #KaburAjaDulu ;(","1924098461076725996","","","in","","0","0","0","https://x.com/undefined/status/1924098461076725996","1076158003475144705",
"1924094844265451585","Sun May 18 13:28:53 +0000 2025","1","Fakk bener banget gue merasa kek umur 25 kok disuruh nikah orang baru mau keliling Indonesia ngejar karir sampe luar negeri biar bisa ikutan #KaburAjaDulu lalu lanjut S2 ","1924094844265451585","","","in","","0","0","0","https://x.com/undefined/status/1924094844265451585","1796362462155149312",
"1924093075510776242","Sun May 18 13:21:51 +0000 2025","0","In this economy ijo biar bisa kaburajadulu","1924093075510776242","","","in","","0","0","0","https://x.com/undefined/status/1924093075510776242","1382840649443995652",
"1924090889049354339","Sun May 18 13:13:10 +0000 2025","0","#KaburAjaDulu sudah beliau lakukan goodluck bang di spanyol https://t.co/7xKowUOxQ3","1924090889049354339","https://pbs.twimg.com/media/GrO-bB4W8AAskoa.png","","in","","0","0","0","https://x.com/undefined/status/1924090889049354339","1066292654210576386",
"1924086402939310502","Sun May 18 12:55:20 +0000 2025","0","https://t.co/w7PYzzBS87 Asiampo - Tempatnya Jackpot Hingga Puluhan Juta Langsung Di Bayar Tuntas Tanpa Cicil #viralterbaru #indonesia #indoviralterbaru #IndonesiaKuat #KaburAjaDulu #slotgacor #SLOT24BET #slotpg #asiampo #daftarasiampo #jackpotcrashcourse #viralvideo #viralvideo https://t.co/suko0SMVPV","1924086402939310502","https://pbs.twimg.com/media/GrO6P4LWEAAchCd.jpg","","in","","0","0","0","https://x.com/undefined/status/1924086402939310502","1829818893877309440",
"1924086201734344711","Sun May 18 12:54:32 +0000 2025","0","https://t.co/w7PYzzBS87 Asiampo - GAME PG SOFT Paling Gacor #viralterbaru #indonesia #indoviralterbaru #IndonesiaKuat #KaburAjaDulu #slotgacor #SLOT24BET #slotpg #asiampo #daftarasiampo #jackpotcrashcourse #viralvideo #viralvideo https://t.co/mbaz4vPrFp","1924086201734344711","https://pbs.twimg.com/media/GrO6HyzWkAAavyw.jpg","","in","","0","0","0","https://x.com/undefined/status/1924086201734344711","1829818893877309440",
"1923711081232650389","Sun May 18 12:54:13 +0000 2025","0","@90skitsch OH.. kirain masih jalan-jalan seru banget jalan-jalan ke jepang. kok #KaburAjaDulu nya cuma sebentar josi? harusnya menetap aja di sana","1924086118519370220","","fIeurelise","in","","0","0","0","https://x.com/undefined/status/1924086118519370220","1642187191261736961",
"1924086033291030740","Sun May 18 12:53:52 +0000 2025","0","https://t.co/w7PYzzBS87 Asiampo - Tempatnya Mendapatkan Jackpot Hanya Disini #viralterbaru #indonesia #indoviralterbaru #IndonesiaKuat #KaburAjaDulu #slotgacor #SLOT24BET #slotpg #asiampo #daftarasiampo #jackpotcrashcourse #viralvideo #viralvideo https://t.co/995MxFAWrt","1924086033291030740","https://pbs.twimg.com/media/GrO55ZJWgAAbVRs.jpg","","in","","0","0","0","https://x.com/undefined/status/1924086033291030740","1829818893877309440",
"1924048655503507538","Sun May 18 11:27:11 +0000 2025","0","@lavendearhze emang udah bener endgame nya abis balikan kaburajadulu ke jpn trs hidup bahagia ampe jakarta tenggelem jadi lautan soto betawi","1924064216232898657","","lavendearhze","in","","0","1","0","https://x.com/undefined/status/1924064216232898657","1216371443014881285",
"1923966842189807949","Sun May 18 11:25:36 +0000 2025","13","@Dwynna_Win Enak banget #kaburajadulu nya di fasilitasin negara ","1924063820068380962","","Dwynna_Win","in","","0","0","3","https://x.com/undefined/status/1924063820068380962","1564645905391042560",
"1923933056253165830","Sun May 18 11:20:07 +0000 2025","0","@jackjackparrr kak #KaburAjaDulu deh ke rusia apa gitu trus gak usah balik kesini","1924062439278354632","","jackjackparrr","in","","0","0","0","https://x.com/undefined/status/1924062439278354632","3022070084",
"1924029861729067460","Sun May 18 11:19:05 +0000 2025","2","@zy_zy_lestary Gua lebih hormat &amp; salut sama prajurit TNI yg desersi lalu jd tentara Rusia dan langsung ikut perang lawan Ukraina. Kaum otak pe'a cuma bisa koar2x doang dan bikin tagar #KaburAjaDulu. Otak pe'a CEMEN","1924062180871471565","","zy_zy_lestary","in","","0","1","0","https://x.com/undefined/status/1924062180871471565","1603635879603367936",
"1924056725705101610","Sun May 18 11:03:58 +0000 2025","0","Serem banget hidup di negara ini. Asli. Harusnya negara berbisnis dengan rakyat aja gak boleh ini malah rakyat yang dijual-jualin. Bilang indonesia gelap dikatain kau yang gelap. Mau kaburajadulu katanya nanti di negara maju jadi warga kelas 2.","1924058375937249771","","ryyandif","in","","0","1","0","https://x.com/undefined/status/1924058375937249771","393732280",
"1923912328350925107","Sun May 18 11:02:57 +0000 2025","0","@penjualgarem_ #kaburajadulu","1924058117958201431","","penjualgarem_","qme","","0","0","0","https://x.com/undefined/status/1924058117958201431","1597360288239874048",
"1923680221498400844","Sun May 18 11:00:47 +0000 2025","0","@randomable_ Shuyin berfatwa menyekolahkan dan mencari penghasilan hidup di negri kafir hukumnya fardhu kifayah #korupsi #icw #KaburAjaDulu","1924057573097099462","","randomable_","in","","0","0","0","https://x.com/undefined/status/1924057573097099462","69863450",
